t,px,py,pz,vx,vy,vz,ax,ay,az
7.840,136.030,0.000,28.070,11.917,0.000,16.480,-17.096,-0.000,12.214
7.850,136.149,0.000,28.236,11.746,0.000,16.602,-17.222,-0.000,12.040
7.860,136.265,0.000,28.402,11.573,0.000,16.722,-17.347,-0.000,11.864
7.870,136.380,0.000,28.570,11.400,0.000,16.841,-17.469,-0.000,11.686
7.880,136.493,0.000,28.739,11.225,0.000,16.958,-17.590,-0.000,11.508
7.890,136.605,0.000,28.909,11.049,0.000,17.073,-17.709,-0.000,11.328
7.900,136.714,0.000,29.080,10.872,0.000,17.186,-17.826,-0.000,11.147
7.910,136.822,0.000,29.253,10.694,0.000,17.298,-17.941,-0.000,10.965
7.920,136.928,0.000,29.426,10.515,0.000,17.407,-18.055,-0.000,10.782
7.930,137.032,0.000,29.601,10.334,0.000,17.515,-18.166,-0.000,10.597
7.940,137.135,0.000,29.777,10.152,0.000,17.621,-18.276,-0.000,10.411
7.950,137.235,0.000,29.953,9.970,0.000,17.725,-18.383,-0.000,10.224
7.960,137.334,0.000,30.131,9.786,0.000,17.827,-18.489,-0.000,10.036
7.970,137.431,0.000,30.310,9.601,0.000,17.928,-18.593,-0.000,9.847
7.980,137.526,0.000,30.490,9.415,0.000,18.026,-18.695,-0.000,9.657
7.990,137.619,0.000,30.670,9.228,0.000,18.123,-18.795,-0.000,9.466
8.000,137.711,0.000,30.852,9.040,0.000,18.218,-18.893,-0.000,9.274
8.010,137.800,0.000,31.035,8.851,0.000,18.310,-18.989,-0.000,9.080
8.020,137.888,0.000,31.218,8.661,0.000,18.401,-19.084,-0.000,8.886
8.030,137.973,0.000,31.403,8.470,0.000,18.490,-19.176,-0.000,8.691
8.040,138.057,0.000,31.588,8.279,0.000,18.577,-19.266,-0.000,8.494
8.050,138.139,0.000,31.774,8.086,0.000,18.662,-19.354,-0.000,8.297
8.060,138.219,0.000,31.961,7.893,0.000,18.745,-19.440,-0.000,8.099
8.070,138.297,0.000,32.149,7.698,0.000,18.826,-19.524,-0.000,7.900
8.080,138.373,0.000,32.338,7.503,0.000,18.905,-19.606,-0.000,7.700
8.090,138.447,0.000,32.527,7.307,0.000,18.982,-19.687,-0.000,7.499
8.100,138.519,0.000,32.717,7.110,0.000,19.057,-19.765,-0.000,7.297
8.110,138.589,0.000,32.908,6.912,0.000,19.130,-19.840,-0.000,7.095
8.120,138.657,0.000,33.100,6.714,0.000,19.201,-19.914,-0.000,6.892
8.130,138.723,0.000,33.292,6.515,0.000,19.270,-19.986,-0.000,6.688
8.140,138.787,0.000,33.485,6.315,0.000,19.336,-20.056,-0.000,6.483
8.150,138.850,0.000,33.679,6.114,0.000,19.401,-20.123,-0.000,6.277
8.160,138.910,0.000,33.873,5.913,0.000,19.464,-20.189,-0.000,6.071
8.170,138.968,0.000,34.068,5.711,0.000,19.525,-20.252,-0.000,5.864
8.180,139.024,0.000,34.264,5.509,0.000,19.583,-20.314,-0.000,5.656
8.190,139.078,0.000,34.460,5.306,0.000,19.640,-20.373,-0.000,5.448
8.200,139.130,0.000,34.657,5.102,0.000,19.694,-20.430,-0.000,5.239
8.210,139.180,0.000,34.854,4.898,0.000,19.747,-20.485,-0.000,5.030
8.220,139.228,0.000,35.052,4.693,0.000,19.797,-20.537,-0.000,4.819
8.230,139.274,0.000,35.250,4.487,0.000,19.845,-20.588,-0.000,4.609
8.240,139.318,0.000,35.449,4.281,0.000,19.891,-20.636,-0.000,4.398
8.250,139.360,0.000,35.648,4.075,0.000,19.935,-20.683,-0.000,4.186
8.260,139.399,0.000,35.847,3.868,0.000,19.977,-20.727,-0.000,3.974
8.270,139.437,0.000,36.047,3.661,0.000,20.017,-20.769,-0.000,3.761
8.280,139.472,0.000,36.248,3.453,0.000,20.055,-20.808,-0.000,3.548
8.290,139.506,0.000,36.448,3.245,0.000,20.090,-20.846,-0.000,3.334
8.300,139.537,0.000,36.649,3.037,0.000,20.123,-20.881,-0.000,3.120
8.310,139.567,0.000,36.851,2.828,0.000,20.155,-20.914,-0.000,2.906
8.320,139.594,0.000,37.052,2.619,0.000,20.184,-20.945,-0.000,2.691
8.330,139.619,0.000,37.254,2.409,0.000,20.211,-20.974,-0.000,2.476
8.340,139.642,0.000,37.457,2.200,0.000,20.235,-21.001,-0.000,2.260
8.350,139.663,0.000,37.659,1.990,0.000,20.258,-21.025,-0.000,2.045
8.360,139.682,0.000,37.862,1.779,0.000,20.278,-21.047,-0.000,1.829
8.370,139.699,0.000,38.065,1.569,0.000,20.297,-21.067,-0.000,1.612
8.380,139.713,0.000,38.268,1.358,0.000,20.313,-21.085,-0.000,1.396
8.390,139.726,0.000,38.471,1.147,0.000,20.327,-21.100,-0.000,1.179
8.400,139.736,0.000,38.674,0.936,0.000,20.339,-21.114,-0.000,0.963
8.410,139.745,0.000,38.878,0.725,0.000,20.348,-21.125,-0.000,0.746
8.420,139.751,0.000,39.081,0.514,0.000,20.356,-21.133,-0.000,0.528
8.430,139.755,0.000,39.285,0.303,0.000,20.361,-21.140,-0.000,0.311
8.440,139.757,0.000,39.488,0.091,0.000,20.364,-21.144,-0.000,0.094
8.450,139.757,0.000,39.692,-0.120,0.000,20.365,-21.146,-0.000,0.124
8.460,139.754,0.000,39.896,-0.332,0.000,20.366,-21.151,-0.000,-0.341
8.470,139.750,0.000,40.099,-0.543,0.000,20.363,-21.149,-0.000,-0.559
8.480,139.743,0.000,40.303,-0.755,0.000,20.357,-21.144,-0.000,-0.776
8.490,139.735,0.000,40.506,-0.966,0.000,20.349,-21.137,-0.000,-0.994
8.500,139.724,0.000,40.710,-1.178,0.000,20.340,-21.128,-0.000,-1.211
8.510,139.711,0.000,40.913,-1.389,0.000,20.327,-21.117,-0.000,-1.429
8.520,139.696,0.000,41.116,-1.600,0.000,20.313,-21.103,-0.000,-1.646
8.530,139.679,0.000,41.320,-1.811,0.000,20.297,-21.087,-0.000,-1.863
8.540,139.660,0.000,41.522,-2.022,0.000,20.278,-21.069,-0.000,-2.080
8.550,139.639,0.000,41.725,-2.233,0.000,20.257,-21.049,-0.000,-2.297
8.560,139.616,0.000,41.928,-2.443,0.000,20.234,-21.027,-0.000,-2.514
8.570,139.590,0.000,42.130,-2.653,0.000,20.209,-21.002,-0.000,-2.730
8.580,139.562,0.000,42.332,-2.863,0.000,20.182,-20.975,-0.000,-2.947
8.590,139.533,0.000,42.533,-3.073,0.000,20.152,-20.946,-0.000,-3.163
8.600,139.501,0.000,42.735,-3.283,0.000,20.121,-20.914,-0.000,-3.378
8.610,139.467,0.000,42.936,-3.492,0.000,20.087,-20.881,-0.000,-3.594
8.620,139.431,0.000,43.136,-3.701,0.000,20.051,-20.845,-0.000,-3.809
8.630,139.393,0.000,43.337,-3.909,0.000,20.013,-20.807,-0.000,-4.024
8.640,139.353,0.000,43.537,-4.117,0.000,19.973,-20.766,-0.000,-4.238
8.650,139.311,0.000,43.736,-4.325,0.000,19.930,-20.724,-0.000,-4.452
8.660,139.267,0.000,43.935,-4.532,0.000,19.886,-20.679,-0.000,-4.666
8.670,139.220,0.000,44.134,-4.739,0.000,19.839,-20.632,-0.000,-4.879
8.680,139.172,0.000,44.332,-4.945,0.000,19.790,-20.583,-0.000,-5.092
8.690,139.121,0.000,44.530,-5.151,0.000,19.739,-20.532,-0.000,-5.304
8.700,139.069,0.000,44.727,-5.356,0.000,19.686,-20.478,-0.000,-5.516
8.710,139.014,0.000,44.923,-5.561,0.000,19.631,-20.422,-0.000,-5.727
8.720,138.958,0.000,45.119,-5.765,0.000,19.574,-20.364,-0.000,-5.937
8.730,138.899,0.000,45.315,-5.969,0.000,19.515,-20.304,-0.000,-6.147
8.740,138.838,0.000,45.510,-6.172,0.000,19.453,-20.242,-0.000,-6.357
8.750,138.775,0.000,45.704,-6.374,0.000,19.390,-20.178,-0.000,-6.566
8.760,138.711,0.000,45.898,-6.576,0.000,19.324,-20.111,-0.000,-6.774
8.770,138.644,0.000,46.090,-6.777,0.000,19.256,-20.042,-0.000,-6.981
8.780,138.575,0.000,46.283,-6.978,0.000,19.186,-19.972,-0.000,-7.188
8.790,138.504,0.000,46.474,-7.177,0.000,19.114,-19.899,-0.000,-7.394
8.800,138.432,0.000,46.665,-7.376,0.000,19.040,-19.823,-0.000,-7.600
8.810,138.357,0.000,46.855,-7.575,0.000,18.964,-19.746,-0.000,-7.804
8.820,138.280,0.000,47.044,-7.772,0.000,18.886,-19.667,-0.000,-8.008
8.830,138.201,0.000,47.233,-7.969,0.000,18.806,-19.585,-0.000,-8.211
8.840,138.121,0.000,47.420,-8.165,0.000,18.724,-19.502,-0.000,-8.414
8.850,138.038,0.000,47.607,-8.360,0.000,18.640,-19.416,-0.000,-8.615
8.860,137.954,0.000,47.793,-8.554,0.000,18.554,-19.328,-0.000,-8.816
8.870,137.867,0.000,47.978,-8.747,0.000,18.466,-19.238,-0.000,-9.015
8.880,137.779,0.000,48.162,-8.939,0.000,18.376,-19.147,-0.000,-9.214
8.890,137.688,0.000,48.346,-9.131,0.000,18.283,-19.053,-0.000,-9.412
8.900,137.596,0.000,48.528,-9.321,0.000,18.189,-18.957,-0.000,-9.609
8.910,137.502,0.000,48.709,-9.511,0.000,18.093,-18.859,-0.000,-9.805
8.920,137.406,0.000,48.890,-9.699,0.000,17.995,-18.758,-0.000,-10.000
8.930,137.308,0.000,49.069,-9.887,0.000,17.895,-18.656,-0.000,-10.194
8.940,137.208,0.000,49.248,-10.074,0.000,17.793,-18.552,-0.000,-10.387
8.950,137.106,0.000,49.425,-10.259,0.000,17.689,-18.446,-0.000,-10.578
8.960,137.003,0.000,49.602,-10.444,0.000,17.584,-18.338,-0.000,-10.769
8.970,136.897,0.000,49.777,-10.627,0.000,17.476,-18.228,-0.000,-10.959
8.980,136.790,0.000,49.951,-10.809,0.000,17.366,-18.116,-0.000,-11.147
8.990,136.681,0.000,50.124,-10.990,0.000,17.255,-18.002,-0.000,-11.335
9.000,136.571,0.000,50.296,-11.170,0.000,17.142,-17.886,-0.000,-11.521
9.010,136.458,0.000,50.467,-11.349,0.000,17.026,-17.768,-0.000,-11.706
9.020,136.344,0.000,50.637,-11.527,0.000,16.909,-17.648,-0.000,-11.890
9.030,136.227,0.000,50.805,-11.703,0.000,16.790,-17.527,-0.000,-12.073
9.040,136.109,0.000,50.972,-11.879,0.000,16.670,-17.403,-0.000,-12.254
9.050,135.990,0.000,51.139,-12.053,0.000,16.547,-17.277,-0.000,-12.434
9.060,135.868,0.000,51.303,-12.226,0.000,16.423,-17.150,-0.000,-12.613
9.070,135.745,0.000,51.467,-12.397,0.000,16.297,-17.021,-0.000,-12.791
9.080,135.620,0.000,51.629,-12.567,0.000,16.169,-16.890,-0.000,-12.967
9.090,135.494,0.000,51.790,-12.736,0.000,16.039,-16.757,-0.000,-13.142
9.100,135.366,0.000,51.950,-12.904,0.000,15.908,-16.622,-0.000,-13.316
9.110,135.236,0.000,52.109,-13.070,0.000,15.774,-16.486,-0.000,-13.488
9.120,135.104,0.000,52.266,-13.235,0.000,15.640,-16.347,-0.000,-13.659
9.130,134.971,0.000,52.421,-13.398,0.000,15.503,-16.207,-0.000,-13.828
9.140,134.836,0.000,52.576,-13.560,0.000,15.365,-16.065,-0.000,-13.996
9.150,134.700,0.000,52.729,-13.721,0.000,15.225,-15.922,-0.000,-14.163
9.160,134.562,0.000,52.880,-13.880,0.000,15.083,-15.776,-0.000,-14.328
9.170,134.422,0.000,53.030,-14.038,0.000,14.940,-15.629,-0.000,-14.492
9.180,134.281,0.000,53.179,-14.194,0.000,14.795,-15.480,-0.000,-14.654
9.190,134.139,0.000,53.326,-14.349,0.000,14.648,-15.330,-0.000,-14.815
9.200,133.994,0.000,53.472,-14.502,0.000,14.500,-15.178,-0.000,-14.974
9.210,133.848,0.000,53.616,-14.654,0.000,14.350,-15.024,-0.000,-15.131
9.220,133.701,0.000,53.759,-14.804,0.000,14.199,-14.869,-0.000,-15.287
9.230,133.552,0.000,53.900,-14.953,0.000,14.046,-14.712,-0.000,-15.441
9.240,133.402,0.000,54.040,-15.100,0.000,13.892,-14.553,-0.000,-15.594
9.250,133.250,0.000,54.178,-15.246,0.000,13.736,-14.393,-0.000,-15.745
9.260,133.097,0.000,54.315,-15.390,0.000,13.579,-14.231,-0.000,-15.895
9.270,132.943,0.000,54.450,-15.532,0.000,13.420,-14.067,-0.000,-16.043
9.280,132.787,0.000,54.583,-15.673,0.000,13.259,-13.902,-0.000,-16.189
9.290,132.629,0.000,54.715,-15.812,0.000,13.097,-13.736,-0.000,-16.333
9.300,132.470,0.000,54.845,-15.949,0.000,12.934,-13.568,-0.000,-16.476
9.310,132.310,0.000,54.973,-16.085,0.000,12.769,-13.398,-0.000,-16.617
9.320,132.149,0.000,55.100,-16.219,0.000,12.603,-13.227,-0.000,-16.756
9.330,131.986,0.000,55.225,-16.351,0.000,12.435,-13.055,-0.000,-16.894
9.340,131.822,0.000,55.349,-16.482,0.000,12.266,-12.881,-0.000,-17.030
9.350,131.656,0.000,55.471,-16.610,0.000,12.096,-12.706,-0.000,-17.164
9.360,131.489,0.000,55.591,-16.737,0.000,11.925,-12.529,-0.000,-17.296
9.370,131.321,0.000,55.709,-16.863,0.000,11.752,-12.351,-0.000,-17.426
9.380,131.152,0.000,55.826,-16.986,0.000,11.577,-12.172,-0.000,-17.555
9.390,130.982,0.000,55.941,-17.108,0.000,11.402,-11.991,-0.000,-17.682
9.400,130.810,0.000,56.054,-17.228,0.000,11.225,-11.809,-0.000,-17.807
9.410,130.637,0.000,56.165,-17.346,0.000,11.047,-11.625,-0.000,-17.930
9.420,130.463,0.000,56.275,-17.462,0.000,10.868,-11.441,-0.000,-18.051
9.430,130.288,0.000,56.383,-17.577,0.000,10.687,-11.255,-0.000,-18.170
9.440,130.112,0.000,56.489,-17.689,0.000,10.505,-11.067,-0.000,-18.287
9.450,129.934,0.000,56.593,-17.800,0.000,10.323,-10.879,-0.000,-18.403
9.460,129.756,0.000,56.695,-17.909,0.000,10.138,-10.689,-0.000,-18.516
9.470,129.576,0.000,56.795,-18.015,0.000,9.953,-10.498,-0.000,-18.628
9.480,129.395,0.000,56.894,-18.120,0.000,9.767,-10.306,-0.000,-18.737
9.490,129.214,0.000,56.991,-18.224,0.000,9.580,-10.113,-0.000,-18.845
9.500,129.031,0.000,57.086,-18.325,0.000,9.391,-9.919,-0.000,-18.950
9.510,128.847,0.000,57.179,-18.424,0.000,9.202,-9.723,-0.000,-19.054
9.520,128.662,0.000,57.270,-18.521,0.000,9.011,-9.527,-0.000,-19.156
9.530,128.477,0.000,57.359,-18.616,0.000,8.820,-9.329,-0.000,-19.255
9.540,128.290,0.000,57.446,-18.710,0.000,8.627,-9.130,-0.000,-19.353
9.550,128.103,0.000,57.531,-18.801,0.000,8.434,-8.931,-0.000,-19.448
9.560,127.914,0.000,57.615,-18.890,0.000,8.239,-8.730,-0.000,-19.542
9.570,127.725,0.000,57.696,-18.978,0.000,8.044,-8.528,-0.000,-19.633
9.580,127.535,0.000,57.776,-19.063,0.000,7.847,-8.326,-0.000,-19.722
9.590,127.344,0.000,57.853,-19.146,0.000,7.650,-8.122,-0.000,-19.809
9.600,127.152,0.000,57.929,-19.227,0.000,7.452,-7.918,-0.000,-19.894
9.610,126.959,0.000,58.002,-19.306,0.000,7.253,-7.712,-0.000,-19.977
9.620,126.766,0.000,58.074,-19.384,0.000,7.053,-7.506,-0.000,-20.058
9.630,126.571,0.000,58.143,-19.459,0.000,6.853,-7.299,-0.000,-20.137
9.640,126.376,0.000,58.211,-19.532,0.000,6.651,-7.091,-0.000,-20.214
9.650,126.181,0.000,58.276,-19.603,0.000,6.449,-6.882,-0.000,-20.288
9.660,125.984,0.000,58.340,-19.671,0.000,6.246,-6.672,-0.000,-20.360
9.670,125.787,0.000,58.401,-19.738,0.000,6.043,-6.462,-0.000,-20.431
9.680,125.590,0.000,58.461,-19.803,0.000,5.838,-6.251,-0.000,-20.499
9.690,125.391,0.000,58.518,-19.865,0.000,5.633,-6.039,-0.000,-20.564
9.700,125.192,0.000,58.573,-19.926,0.000,5.428,-5.826,-0.000,-20.628
9.710,124.993,0.000,58.626,-19.984,0.000,5.221,-5.613,-0.000,-20.689
9.720,124.793,0.000,58.678,-20.040,0.000,5.015,-5.399,-0.000,-20.749
9.730,124.592,0.000,58.727,-20.094,0.000,4.807,-5.184,-0.000,-20.806
9.740,124.391,0.000,58.774,-20.146,0.000,4.599,-4.969,-0.000,-20.861
9.750,124.189,0.000,58.819,-20.196,0.000,4.390,-4.754,-0.000,-20.913
9.760,123.987,0.000,58.862,-20.243,0.000,4.181,-4.537,-0.000,-20.963
9.770,123.784,0.000,58.902,-20.288,0.000,3.972,-4.320,-0.000,-21.012
9.780,123.581,0.000,58.941,-20.332,0.000,3.762,-4.103,-0.000,-21.057
9.790,123.378,0.000,58.978,-20.373,0.000,3.551,-3.885,-0.000,-21.101
9.800,123.174,0.000,59.012,-20.411,0.000,3.340,-3.667,-0.000,-21.142
9.810,122.969,0.000,59.044,-20.448,0.000,3.129,-3.448,-0.000,-21.182
9.820,122.765,0.000,59.075,-20.483,0.000,2.917,-3.229,-0.000,-21.218
9.830,122.560,0.000,59.103,-20.515,0.000,2.705,-3.009,-0.000,-21.253
9.840,122.354,0.000,59.129,-20.545,0.000,2.492,-2.789,-0.000,-21.285
9.850,122.149,0.000,59.153,-20.573,0.000,2.279,-2.569,-0.000,-21.315
9.860,121.943,0.000,59.174,-20.599,0.000,2.066,-2.348,-0.000,-21.343
9.870,121.737,0.000,59.194,-20.622,0.000,1.853,-2.127,-0.000,-21.369
9.880,121.531,0.000,59.211,-20.643,0.000,1.639,-1.906,-0.000,-21.392
9.890,121.324,0.000,59.227,-20.662,0.000,1.425,-1.684,-0.000,-21.413
9.900,121.117,0.000,59.240,-20.679,0.000,1.211,-1.462,-0.000,-21.431
9.910,120.910,0.000,59.251,-20.694,0.000,0.997,-1.240,-0.000,-21.448
9.920,120.703,0.000,59.260,-20.706,0.000,0.782,-1.018,-0.000,-21.462
9.930,120.496,0.000,59.266,-20.716,0.000,0.567,-0.795,-0.000,-21.473
9.940,120.289,0.000,59.271,-20.724,0.000,0.353,-0.573,-0.000,-21.483
9.950,120.082,0.000,59.274,-20.730,0.000,0.138,-0.350,-0.000,-21.490
9.960,119.875,0.000,59.274,-20.734,0.000,-0.077,-0.128,-0.000,-21.495
9.970,119.667,0.000,59.272,-20.735,0.000,-0.292,-0.095,-0.000,-21.497
9.980,119.460,0.000,59.268,-20.736,0.000,-0.507,0.318,0.000,-21.501
9.990,119.253,0.000,59.262,-20.733,0.000,-0.722,0.541,0.000,-21.499
10.000,119.045,0.000,59.254,-20.727,0.000,-0.937,0.764,0.000,-21.495
10.010,118.838,0.000,59.243,-20.720,0.000,-1.152,0.987,0.000,-21.488
10.020,118.631,0.000,59.231,-20.710,0.000,-1.367,1.210,0.000,-21.479
10.030,118.424,0.000,59.216,-20.698,0.000,-1.582,1.433,0.000,-21.467
10.040,118.217,0.000,59.199,-20.683,0.000,-1.796,1.656,0.000,-21.454
10.050,118.010,0.000,59.180,-20.667,0.000,-2.011,1.878,0.000,-21.438
10.060,117.804,0.000,59.159,-20.648,0.000,-2.225,2.101,0.000,-21.419
10.070,117.597,0.000,59.135,-20.627,0.000,-2.439,2.323,0.000,-21.399
10.080,117.391,0.000,59.110,-20.604,0.000,-2.653,2.545,0.000,-21.376
10.090,117.185,0.000,59.082,-20.578,0.000,-2.867,2.767,0.000,-21.350
10.100,116.979,0.000,59.053,-20.551,0.000,-3.081,2.989,0.000,-21.323
10.110,116.774,0.000,59.021,-20.521,0.000,-3.294,3.210,0.000,-21.293
10.120,116.569,0.000,58.987,-20.489,0.000,-3.507,3.431,0.000,-21.261
10.130,116.364,0.000,58.951,-20.454,0.000,-3.719,3.652,0.000,-21.226
10.140,116.160,0.000,58.912,-20.418,0.000,-3.932,3.873,0.000,-21.190
10.150,115.956,0.000,58.872,-20.379,0.000,-4.143,4.093,0.000,-21.151
10.160,115.752,0.000,58.829,-20.338,0.000,-4.355,4.312,0.000,-21.109
10.170,115.549,0.000,58.785,-20.295,0.000,-4.566,4.532,0.000,-21.066
10.180,115.347,0.000,58.738,-20.250,0.000,-4.777,4.751,0.000,-21.020
10.190,115.144,0.000,58.689,-20.202,0.000,-4.987,4.969,0.000,-20.971
10.200,114.943,0.000,58.638,-20.152,0.000,-5.197,5.187,0.000,-20.921
10.210,114.741,0.000,58.585,-20.101,0.000,-5.406,5.405,0.000,-20.868
10.220,114.541,0.000,58.530,-20.047,0.000,-5.615,5.622,0.000,-20.813
10.230,114.340,0.000,58.473,-19.990,0.000,-5.823,5.838,0.000,-20.756
10.240,114.141,0.000,58.414,-19.932,0.000,-6.030,6.054,0.000,-20.697
10.250,113.942,0.000,58.352,-19.871,0.000,-6.237,6.269,0.000,-20.635
10.260,113.743,0.000,58.289,-19.809,0.000,-6.444,6.484,0.000,-20.571
10.270,113.546,0.000,58.224,-19.744,0.000,-6.649,6.698,0.000,-20.505
10.280,113.348,0.000,58.156,-19.677,0.000,-6.854,6.911,0.000,-20.436
10.290,113.152,0.000,58.087,-19.608,0.000,-7.059,7.124,0.000,-20.365
10.300,112.956,0.000,58.015,-19.537,0.000,-7.262,7.336,0.000,-20.293
10.310,112.761,0.000,57.941,-19.463,0.000,-7.465,7.547,0.000,-20.217
10.320,112.567,0.000,57.866,-19.388,0.000,-7.667,7.757,0.000,-20.140
10.330,112.374,0.000,57.788,-19.310,0.000,-7.869,7.967,0.000,-20.061
10.340,112.181,0.000,57.708,-19.231,0.000,-8.069,8.176,0.000,-19.979
10.350,111.989,0.000,57.627,-19.149,0.000,-8.269,8.384,0.000,-19.895
10.360,111.798,0.000,57.543,-19.065,0.000,-8.468,8.591,0.000,-19.809
10.370,111.608,0.000,57.457,-18.979,0.000,-8.666,8.797,0.000,-19.721
10.380,111.418,0.000,57.370,-18.891,0.000,-8.863,9.003,0.000,-19.631
10.390,111.230,0.000,57.280,-18.801,0.000,-9.060,9.207,0.000,-19.538
10.400,111.042,0.000,57.188,-18.709,0.000,-9.255,9.411,0.000,-19.443
10.410,110.856,0.000,57.095,-18.615,0.000,-9.450,9.613,0.000,-19.347
10.420,110.670,0.000,56.999,-18.519,0.000,-9.643,9.815,0.000,-19.248
10.430,110.485,0.000,56.902,-18.421,0.000,-9.836,10.015,0.000,-19.147
10.440,110.302,0.000,56.803,-18.320,0.000,-10.027,10.215,0.000,-19.044
10.450,110.119,0.000,56.701,-18.218,0.000,-10.217,10.413,0.000,-18.939
10.460,109.937,0.000,56.598,-18.114,0.000,-10.407,10.611,0.000,-18.831
10.470,109.757,0.000,56.493,-18.008,0.000,-10.595,10.807,0.000,-18.722
10.480,109.577,0.000,56.386,-17.900,0.000,-10.782,11.003,0.000,-18.611
10.490,109.399,0.000,56.278,-17.790,0.000,-10.968,11.197,0.000,-18.497
10.500,109.221,0.000,56.167,-17.678,0.000,-11.153,11.390,0.000,-18.382
10.510,109.045,0.000,56.055,-17.564,0.000,-11.337,11.581,0.000,-18.264
10.520,108.870,0.000,55.940,-17.448,0.000,-11.520,11.772,0.000,-18.145
10.530,108.696,0.000,55.824,-17.331,0.000,-11.701,11.961,0.000,-18.024
10.540,108.523,0.000,55.706,-17.211,0.000,-11.882,12.149,0.000,-17.900
10.550,108.352,0.000,55.587,-17.089,0.000,-12.061,12.336,0.000,-17.775
10.560,108.182,0.000,55.465,-16.966,0.000,-12.238,12.522,0.000,-17.647
10.570,108.013,0.000,55.342,-16.841,0.000,-12.415,12.706,0.000,-17.518
10.580,107.845,0.000,55.217,-16.714,0.000,-12.590,12.889,0.000,-17.387
10.590,107.678,0.000,55.090,-16.585,0.000,-12.764,13.070,0.000,-17.254
10.600,107.513,0.000,54.962,-16.454,0.000,-12.936,13.251,0.000,-17.119
10.610,107.349,0.000,54.831,-16.322,0.000,-13.108,13.429,0.000,-16.982
10.620,107.187,0.000,54.699,-16.187,0.000,-13.277,13.607,0.000,-16.843
10.630,107.026,0.000,54.566,-16.051,0.000,-13.446,13.783,0.000,-16.702
10.640,106.866,0.000,54.430,-15.913,0.000,-13.613,13.957,0.000,-16.560
10.650,106.707,0.000,54.294,-15.774,0.000,-13.778,14.131,0.000,-16.415
10.660,106.550,0.000,54.155,-15.633,0.000,-13.943,14.302,0.000,-16.269
10.670,106.395,0.000,54.015,-15.490,0.000,-14.105,14.472,0.000,-16.121
10.680,106.240,0.000,53.873,-15.345,0.000,-14.266,14.641,0.000,-15.971
10.690,106.088,0.000,53.729,-15.198,0.000,-14.426,14.808,0.000,-15.820
10.700,105.936,0.000,53.584,-15.050,0.000,-14.584,14.973,0.000,-15.667
10.710,105.787,0.000,53.438,-14.901,0.000,-14.741,15.137,0.000,-15.512
10.720,105.638,0.000,53.290,-14.749,0.000,-14.896,15.300,0.000,-15.355
10.730,105.492,0.000,53.140,-14.596,0.000,-15.050,15.460,0.000,-15.196
10.740,105.347,0.000,52.989,-14.442,0.000,-15.202,15.619,0.000,-15.036
10.750,105.203,0.000,52.836,-14.285,0.000,-15.352,15.777,0.000,-14.874
10.760,105.061,0.000,52.681,-14.128,0.000,-15.501,15.932,0.000,-14.711
10.770,104.920,0.000,52.526,-13.968,0.000,-15.648,16.086,0.000,-14.546
10.780,104.782,0.000,52.369,-13.808,0.000,-15.793,16.239,0.000,-14.379
10.790,104.644,0.000,52.210,-13.645,0.000,-15.937,16.389,0.000,-14.211
10.800,104.509,0.000,52.050,-13.481,0.000,-16.079,16.538,0.000,-14.041
10.810,104.375,0.000,51.888,-13.316,0.000,-16.220,16.686,0.000,-13.869
10.820,104.242,0.000,51.725,-13.149,0.000,-16.358,16.831,0.000,-13.696
10.830,104.112,0.000,51.561,-12.981,0.000,-16.495,16.974,0.000,-13.522
10.840,103.983,0.000,51.396,-12.811,0.000,-16.631,17.116,0.000,-13.346
10.850,103.855,0.000,51.229,-12.640,0.000,-16.764,17.256,0.000,-13.168
10.860,103.730,0.000,51.060,-12.467,0.000,-16.896,17.394,0.000,-12.989
10.870,103.606,0.000,50.891,-12.293,0.000,-17.026,17.531,0.000,-12.808
10.880,103.484,0.000,50.720,-12.118,0.000,-17.154,17.665,0.000,-12.626
10.890,103.364,0.000,50.548,-11.941,0.000,-17.280,17.798,0.000,-12.443
10.900,103.245,0.000,50.374,-11.763,0.000,-17.404,17.928,0.000,-12.258
10.910,103.128,0.000,50.200,-11.584,0.000,-17.527,18.057,0.000,-12.072
10.920,103.014,0.000,50.024,-11.404,0.000,-17.648,18.184,0.000,-11.885
10.930,102.900,0.000,49.847,-11.222,0.000,-17.766,18.309,0.000,-11.696
10.940,102.789,0.000,49.668,-11.039,0.000,-17.883,18.431,0.000,-11.506
10.950,102.680,0.000,49.489,-10.854,0.000,-17.999,18.552,0.000,-11.314
10.960,102.572,0.000,49.308,-10.669,0.000,-18.112,18.671,0.000,-11.121
10.970,102.466,0.000,49.127,-10.482,0.000,-18.223,18.788,0.000,-10.927
10.980,102.362,0.000,48.944,-10.294,0.000,-18.332,18.903,0.000,-10.732
10.990,102.260,0.000,48.760,-10.105,0.000,-18.439,19.016,0.000,-10.535
11.000,102.160,0.000,48.575,-9.915,0.000,-18.545,19.127,0.000,-10.338
11.010,102.062,0.000,48.389,-9.724,0.000,-18.648,19.236,0.000,-10.139
11.020,101.966,0.000,48.202,-9.531,0.000,-18.750,19.343,0.000,-9.939
11.030,101.872,0.000,48.014,-9.338,0.000,-18.849,19.447,0.000,-9.738
11.040,101.779,0.000,47.825,-9.143,0.000,-18.946,19.550,0.000,-9.535
11.050,101.689,0.000,47.635,-8.948,0.000,-19.042,19.650,0.000,-9.332
