t,px,py,pz,vx,vy,vz,ax,ay,az
16.590,138.178,25.361,175.642,-5.991,20.546,0.191,0.000,0.000,0.000
16.600,138.117,25.567,175.644,-6.209,20.487,0.190,0.000,0.000,0.000
16.610,138.054,25.771,175.646,-6.427,20.425,0.188,0.000,0.000,0.000
16.620,137.988,25.975,175.648,-6.644,20.361,0.187,0.000,0.000,0.000
16.630,137.921,26.178,175.650,-6.861,20.295,0.186,0.000,0.000,0.000
16.640,137.851,26.381,175.652,-7.077,20.226,0.184,0.000,0.000,0.000
16.650,137.779,26.583,175.654,-7.292,20.155,0.183,0.000,0.000,0.000
16.660,137.705,26.784,175.655,-7.506,20.082,0.181,0.000,0.000,0.000
16.670,137.629,26.985,175.657,-7.720,20.007,0.180,0.000,0.000,0.000
16.680,137.551,27.184,175.659,-7.932,19.929,0.178,0.000,0.000,0.000
16.690,137.470,27.383,175.661,-8.144,19.849,0.177,0.000,0.000,0.000
16.700,137.388,27.581,175.663,-8.356,19.767,0.175,0.000,0.000,0.000
16.710,137.303,27.778,175.664,-8.566,19.683,0.173,0.000,0.000,0.000
16.720,137.217,27.975,175.666,-8.775,19.596,0.171,0.000,0.000,0.000
16.730,137.128,28.170,175.668,-8.983,19.507,0.169,0.000,0.000,0.000
16.740,137.037,28.365,175.669,-9.191,19.416,0.168,0.000,0.000,0.000
16.750,136.944,28.559,175.671,-9.397,19.323,0.166,0.000,0.000,0.000
16.760,136.849,28.751,175.673,-9.603,19.227,0.164,0.000,0.000,0.000
16.770,136.752,28.943,175.674,-9.807,19.129,0.162,0.000,0.000,0.000
16.780,136.653,29.134,175.676,-10.011,19.030,0.160,0.000,0.000,0.000
16.790,136.552,29.324,175.678,-10.213,18.927,0.157,0.000,0.000,0.000
16.800,136.449,29.513,175.679,-10.415,18.823,0.155,0.000,0.000,0.000
16.810,136.343,29.700,175.681,-10.615,18.717,0.153,0.000,0.000,0.000
16.820,136.236,29.887,175.682,-10.814,18.609,0.151,0.000,0.000,0.000
16.830,136.127,30.072,175.684,-11.012,18.498,0.149,0.000,0.000,0.000
16.840,136.016,30.257,175.685,-11.208,18.385,0.146,0.000,0.000,0.000
16.850,135.903,30.440,175.687,-11.404,18.271,0.144,0.000,0.000,0.000
16.860,135.788,30.622,175.688,-11.598,18.154,0.141,0.000,0.000,0.000
16.870,135.671,30.803,175.689,-11.791,18.035,0.139,0.000,0.000,0.000
16.880,135.552,30.983,175.691,-11.983,17.914,0.136,0.000,0.000,0.000
16.890,135.431,31.161,175.692,-12.174,17.791,0.134,0.000,0.000,0.000
16.900,135.309,31.339,175.694,-12.363,17.666,0.131,0.000,0.000,0.000
16.910,135.184,31.515,175.695,-12.551,17.539,0.129,0.000,0.000,0.000
16.920,135.058,31.689,175.696,-12.737,17.410,0.126,0.000,0.000,0.000
16.930,134.929,31.863,175.697,-12.922,17.279,0.123,0.000,0.000,0.000
16.940,134.799,32.035,175.699,-13.106,17.146,0.120,0.000,0.000,0.000
16.950,134.667,32.206,175.700,-13.289,17.011,0.118,0.000,0.000,0.000
16.960,134.533,32.375,175.701,-13.469,16.874,0.115,0.000,0.000,0.000
16.970,134.398,32.543,175.702,-13.649,16.735,0.112,0.000,0.000,0.000
16.980,134.260,32.710,175.703,-13.827,16.594,0.109,0.000,0.000,0.000
16.990,134.121,32.875,175.704,-14.003,16.452,0.106,0.000,0.000,0.000
17.000,133.980,33.039,175.705,-14.178,16.307,0.103,0.000,0.000,0.000
17.010,133.838,33.201,175.706,-14.352,16.161,0.100,0.000,0.000,0.000
17.020,133.693,33.362,175.707,-14.524,16.013,0.097,0.000,0.000,0.000
17.030,133.547,33.522,175.708,-14.694,15.863,0.094,0.000,0.000,0.000
17.040,133.400,33.679,175.709,-14.863,15.711,0.091,0.000,0.000,0.000
17.050,133.250,33.836,175.710,-15.030,15.557,0.087,0.000,0.000,0.000
17.060,133.099,33.991,175.711,-15.195,15.402,0.084,0.000,0.000,0.000
17.070,132.946,34.144,175.712,-15.359,15.245,0.081,0.000,0.000,0.000
17.080,132.792,34.295,175.713,-15.521,15.086,0.077,0.000,0.000,0.000
17.090,132.636,34.445,175.713,-15.682,14.925,0.074,0.000,0.000,0.000
17.100,132.478,34.594,175.714,-15.840,14.763,0.071,0.000,0.000,0.000
17.110,132.319,34.741,175.715,-15.997,14.599,0.067,0.000,0.000,0.000
17.120,132.158,34.886,175.715,-16.153,14.433,0.064,0.000,0.000,0.000
17.130,131.996,35.029,175.716,-16.306,14.266,0.060,0.000,0.000,0.000
17.140,131.832,35.171,175.717,-16.458,14.097,0.057,0.000,0.000,0.000
17.150,131.667,35.311,175.717,-16.608,13.926,0.053,0.000,0.000,0.000
17.160,131.500,35.450,175.718,-16.756,13.754,0.050,0.000,0.000,0.000
17.170,131.332,35.586,175.718,-16.902,13.580,0.046,0.000,0.000,0.000
17.180,131.162,35.721,175.719,-17.046,13.405,0.042,0.000,0.000,0.000
17.190,130.991,35.854,175.719,-17.189,13.228,0.039,0.000,0.000,0.000
17.200,130.818,35.986,175.719,-17.330,13.050,0.035,0.000,0.000,0.000
17.210,130.644,36.115,175.720,-17.469,12.870,0.031,0.000,0.000,0.000
17.220,130.469,36.243,175.720,-17.605,12.689,0.027,0.000,0.000,0.000
17.230,130.292,36.369,175.720,-17.740,12.506,0.023,0.000,0.000,0.000
17.240,130.114,36.493,175.720,-17.873,12.322,0.020,0.000,0.000,0.000
17.250,129.935,36.616,175.721,-18.004,12.136,0.016,0.000,0.000,0.000
17.260,129.754,36.736,175.721,-18.133,11.949,0.012,0.000,0.000,0.000
17.270,129.572,36.855,175.721,-18.261,11.761,0.008,0.000,0.000,0.000
17.280,129.389,36.971,175.721,-18.386,11.571,0.004,0.000,0.000,0.000
17.290,129.204,37.086,175.721,-18.509,11.380,-0.000,0.000,0.000,0.000
17.300,129.019,37.199,175.721,-18.630,11.188,-0.004,0.000,0.000,0.000
17.310,128.832,37.310,175.721,-18.749,10.994,-0.008,0.000,0.000,0.000
17.320,128.644,37.419,175.721,-18.866,10.799,-0.012,0.000,0.000,0.000
17.330,128.454,37.526,175.721,-18.980,10.603,-0.016,0.000,0.000,0.000
17.340,128.264,37.631,175.720,-19.093,10.406,-0.021,0.000,0.000,0.000
17.350,128.072,37.734,175.720,-19.204,10.207,-0.025,0.000,0.000,0.000
17.360,127.880,37.835,175.720,-19.312,10.007,-0.029,0.000,0.000,0.000
17.370,127.686,37.934,175.720,-19.419,9.806,-0.033,0.000,0.000,0.000
17.380,127.492,38.031,175.719,-19.523,9.604,-0.037,0.000,0.000,0.000
17.390,127.296,38.126,175.719,-19.625,9.401,-0.042,0.000,0.000,0.000
17.400,127.099,38.219,175.718,-19.725,9.197,-0.046,0.000,0.000,0.000
17.410,126.901,38.310,175.718,-19.823,8.992,-0.050,0.000,0.000,0.000
17.420,126.703,38.399,175.717,-19.919,8.785,-0.055,0.000,0.000,0.000
17.430,126.503,38.486,175.717,-20.012,8.578,-0.059,0.000,0.000,0.000
17.440,126.302,38.570,175.716,-20.103,8.370,-0.063,0.000,0.000,0.000
17.450,126.101,38.653,175.716,-20.192,8.160,-0.068,0.000,0.000,0.000
17.460,125.899,38.734,175.715,-20.279,7.950,-0.072,0.000,0.000,0.000
17.470,125.695,38.812,175.714,-20.364,7.739,-0.077,0.000,0.000,0.000
17.480,125.491,38.888,175.713,-20.446,7.527,-0.081,0.000,0.000,0.000
17.490,125.286,38.963,175.712,-20.526,7.314,-0.086,0.000,0.000,0.000
17.500,125.081,39.035,175.712,-20.604,7.100,-0.090,0.000,0.000,0.000
17.510,124.874,39.105,175.711,-20.679,6.885,-0.095,0.000,0.000,0.000
17.520,124.667,39.172,175.710,-20.753,6.670,-0.099,0.000,0.000,0.000
17.530,124.459,39.238,175.709,-20.824,6.454,-0.104,0.000,0.000,0.000
17.540,124.251,39.302,175.708,-20.892,6.237,-0.108,0.000,0.000,0.000
17.550,124.041,39.363,175.707,-20.958,6.019,-0.113,0.000,0.000,0.000
17.560,123.832,39.422,175.705,-21.022,5.800,-0.117,0.000,0.000,0.000
17.570,123.621,39.479,175.704,-21.084,5.581,-0.122,0.000,0.000,0.000
17.580,123.410,39.533,175.703,-21.144,5.362,-0.127,0.000,0.000,0.000
17.590,123.198,39.586,175.702,-21.201,5.141,-0.131,0.000,0.000,0.000
17.600,122.986,39.636,175.700,-21.255,4.920,-0.136,0.000,0.000,0.000
17.610,122.773,39.684,175.699,-21.308,4.699,-0.141,0.000,0.000,0.000
17.620,122.560,39.730,175.697,-21.358,4.477,-0.145,0.000,0.000,0.000
17.630,122.346,39.774,175.696,-21.405,4.254,-0.150,0.000,0.000,0.000
17.640,122.132,39.815,175.694,-21.450,4.031,-0.155,0.000,0.000,0.000
17.650,121.917,39.855,175.693,-21.493,3.807,-0.159,0.000,0.000,0.000
17.660,121.702,39.892,175.691,-21.534,3.583,-0.164,0.000,0.000,0.000
17.670,121.486,39.926,175.690,-21.572,3.358,-0.169,0.000,0.000,0.000
17.680,121.270,39.959,175.688,-21.608,3.134,-0.174,0.000,0.000,0.000
17.690,121.054,39.989,175.686,-21.641,2.908,-0.178,0.000,0.000,0.000
17.700,120.838,40.017,175.684,-21.672,2.683,-0.183,0.000,0.000,0.000
17.710,120.621,40.043,175.683,-21.700,2.457,-0.188,0.000,0.000,0.000
17.720,120.404,40.066,175.681,-21.726,2.230,-0.193,0.000,0.000,0.000
17.730,120.186,40.087,175.679,-21.750,2.004,-0.197,0.000,0.000,0.000
17.740,119.969,40.106,175.677,-21.772,1.777,-0.202,0.000,0.000,0.000
17.750,119.751,40.123,175.675,-21.790,1.550,-0.207,0.000,0.000,0.000
17.760,119.533,40.137,175.673,-21.807,1.323,-0.212,0.000,0.000,0.000
17.770,119.315,40.149,175.670,-21.821,1.095,-0.217,0.000,0.000,0.000
17.780,119.096,40.159,175.668,-21.833,0.867,-0.221,0.000,0.000,0.000
17.790,118.878,40.166,175.666,-21.842,0.640,-0.226,0.000,0.000,0.000
17.800,118.660,40.172,175.664,-21.849,0.412,-0.231,0.000,0.000,0.000
17.810,118.441,40.175,175.661,-21.853,0.184,-0.236,0.000,0.000,0.000
17.820,118.223,40.175,175.659,-21.855,-0.044,-0.241,0.000,0.000,0.000
17.830,118.004,40.174,175.657,-21.855,-0.272,-0.245,0.000,0.000,0.000
17.840,117.785,40.170,175.654,-21.852,-0.500,-0.250,0.000,0.000,0.000
17.850,117.567,40.164,175.652,-21.846,-0.739,-0.250,0.000,0.000,0.000
17.860,117.349,40.155,175.649,-21.838,-0.979,-0.250,0.000,0.000,0.000
17.870,117.130,40.144,175.647,-21.827,-1.218,-0.250,0.000,0.000,0.000
17.880,116.912,40.131,175.644,-21.814,-1.458,-0.250,0.000,0.000,0.000
17.890,116.694,40.115,175.642,-21.798,-1.697,-0.250,0.000,0.000,0.000
17.900,116.476,40.097,175.639,-21.780,-1.936,-0.250,0.000,0.000,0.000
17.910,116.258,40.076,175.637,-21.758,-2.175,-0.250,0.000,0.000,0.000
17.920,116.041,40.053,175.634,-21.735,-2.413,-0.250,0.000,0.000,0.000
17.930,115.824,40.028,175.632,-21.708,-2.651,-0.250,0.000,0.000,0.000
17.940,115.607,40.000,175.629,-21.679,-2.890,-0.250,0.000,0.000,0.000
17.950,115.390,39.970,175.627,-21.648,-3.127,-0.250,0.000,0.000,0.000
17.960,115.174,39.938,175.624,-21.614,-3.365,-0.250,0.000,0.000,0.000
17.970,114.958,39.903,175.622,-21.577,-3.602,-0.250,0.000,0.000,0.000
17.980,114.742,39.866,175.619,-21.537,-3.838,-0.250,0.000,0.000,0.000
17.990,114.527,39.826,175.617,-21.495,-4.074,-0.250,0.000,0.000,0.000
18.000,114.312,39.784,175.614,-21.451,-4.310,-0.250,0.000,0.000,0.000
18.010,114.098,39.740,175.611,-21.404,-4.545,-0.250,0.000,0.000,0.000
18.020,113.884,39.693,175.609,-21.354,-4.780,-0.250,0.000,0.000,0.000
18.030,113.671,39.644,175.606,-21.302,-5.014,-0.250,0.000,0.000,0.000
18.040,113.458,39.593,175.604,-21.247,-5.248,-0.250,0.000,0.000,0.000
18.050,113.246,39.539,175.601,-21.189,-5.481,-0.250,0.000,0.000,0.000
18.060,113.035,39.484,175.599,-21.129,-5.713,-0.250,0.000,0.000,0.000
18.070,112.824,39.425,175.596,-21.067,-5.945,-0.250,0.000,0.000,0.000
18.080,112.613,39.365,175.594,-21.002,-6.176,-0.250,0.000,0.000,0.000
18.090,112.404,39.302,175.591,-20.934,-6.406,-0.250,0.000,0.000,0.000
18.100,112.195,39.237,175.589,-20.864,-6.635,-0.250,0.000,0.000,0.000
18.110,111.986,39.169,175.586,-20.791,-6.864,-0.250,0.000,0.000,0.000
18.120,111.779,39.099,175.584,-20.716,-7.092,-0.250,0.000,0.000,0.000
18.130,111.572,39.027,175.581,-20.639,-7.319,-0.250,0.000,0.000,0.000
18.140,111.366,38.953,175.579,-20.559,-7.546,-0.250,0.000,0.000,0.000
18.150,111.161,38.876,175.576,-20.476,-7.771,-0.250,0.000,0.000,0.000
18.160,110.956,38.797,175.574,-20.391,-7.996,-0.250,0.000,0.000,0.000
18.170,110.753,38.716,175.571,-20.304,-8.219,-0.250,0.000,0.000,0.000
18.180,110.550,38.633,175.569,-20.214,-8.442,-0.250,0.000,0.000,0.000
18.190,110.349,38.548,175.566,-20.121,-8.664,-0.250,0.000,0.000,0.000
18.200,110.148,38.460,175.564,-20.026,-8.884,-0.250,0.000,0.000,0.000
18.210,109.948,38.370,175.561,-19.929,-9.104,-0.251,0.000,0.000,0.000
18.220,109.749,38.278,175.559,-19.830,-9.322,-0.251,0.000,0.000,0.000
18.230,109.552,38.183,175.556,-19.728,-9.540,-0.251,0.000,0.000,0.000
18.240,109.355,38.087,175.554,-19.623,-9.756,-0.251,0.000,0.000,0.000
18.250,109.159,37.988,175.551,-19.516,-9.971,-0.251,0.000,0.000,0.000
18.260,108.965,37.887,175.549,-19.407,-10.185,-0.251,0.000,0.000,0.000
18.270,108.771,37.785,175.546,-19.296,-10.398,-0.251,0.000,0.000,0.000
18.280,108.579,37.680,175.544,-19.182,-10.610,-0.251,0.000,0.000,0.000
18.290,108.387,37.572,175.541,-19.066,-10.820,-0.251,0.000,0.000,0.000
18.300,108.197,37.463,175.539,-18.947,-11.029,-0.251,0.000,0.000,0.000
18.310,108.008,37.352,175.536,-18.827,-11.237,-0.251,0.000,0.000,0.000
18.320,107.821,37.238,175.534,-18.704,-11.444,-0.251,0.000,0.000,0.000
18.330,107.634,37.123,175.531,-18.578,-11.649,-0.251,0.000,0.000,0.000
18.340,107.449,37.005,175.529,-18.451,-11.853,-0.251,0.000,0.000,0.000
18.350,107.265,36.886,175.526,-18.321,-12.055,-0.251,0.000,0.000,0.000
18.360,107.083,36.764,175.524,-18.189,-12.256,-0.251,0.000,0.000,0.000
18.370,106.902,36.641,175.521,-18.055,-12.455,-0.251,0.000,0.000,0.000
18.380,106.722,36.515,175.519,-17.919,-12.653,-0.251,0.000,0.000,0.000
18.390,106.543,36.388,175.516,-17.780,-12.850,-0.251,0.000,0.000,0.000
18.400,106.366,36.258,175.514,-17.640,-13.045,-0.251,0.000,0.000,0.000
18.410,106.190,36.127,175.511,-17.497,-13.238,-0.251,0.000,0.000,0.000
18.420,106.016,35.993,175.509,-17.352,-13.430,-0.251,0.000,0.000,0.000
18.430,105.843,35.858,175.506,-17.205,-13.621,-0.251,0.000,0.000,0.000
18.440,105.672,35.721,175.504,-17.056,-13.809,-0.251,0.000,0.000,0.000
18.450,105.502,35.582,175.501,-16.905,-13.997,-0.251,0.000,0.000,0.000
18.460,105.334,35.441,175.499,-16.752,-14.182,-0.251,0.000,0.000,0.000
18.470,105.167,35.298,175.496,-16.596,-14.366,-0.251,0.000,0.000,0.000
18.480,105.002,35.154,175.494,-16.439,-14.548,-0.251,0.000,0.000,0.000
18.490,104.839,35.007,175.491,-16.280,-14.728,-0.251,0.000,0.000,0.000
18.500,104.677,34.859,175.489,-16.119,-14.907,-0.251,0.000,0.000,0.000
18.510,104.516,34.709,175.486,-15.956,-15.084,-0.251,0.000,0.000,0.000
18.520,104.357,34.558,175.484,-15.791,-15.259,-0.251,0.000,0.000,0.000
18.530,104.200,34.404,175.481,-15.624,-15.432,-0.251,0.000,0.000,0.000
18.540,104.045,34.249,175.479,-15.455,-15.603,-0.251,0.000,0.000,0.000
18.550,103.891,34.092,175.476,-15.284,-15.773,-0.251,0.000,0.000,0.000
18.560,103.739,33.934,175.474,-15.111,-15.941,-0.251,0.000,0.000,0.000
18.570,103.589,33.773,175.471,-14.937,-16.106,-0.251,0.000,0.000,0.000
18.580,103.441,33.611,175.469,-14.761,-16.270,-0.251,0.000,0.000,0.000
18.590,103.294,33.448,175.466,-14.582,-16.432,-0.251,0.000,0.000,0.000
18.600,103.149,33.283,175.464,-14.403,-16.592,-0.251,0.000,0.000,0.000
18.610,103.006,33.116,175.461,-14.221,-16.750,-0.251,0.000,0.000,0.000
18.620,102.865,32.948,175.459,-14.038,-16.906,-0.251,0.000,0.000,0.000
18.630,102.725,32.778,175.456,-13.853,-17.061,-0.251,0.000,0.000,0.000
18.640,102.587,32.607,175.454,-13.666,-17.213,-0.251,0.000,0.000,0.000
18.650,102.452,32.434,175.451,-13.477,-17.363,-0.251,0.000,0.000,0.000
18.660,102.318,32.259,175.448,-13.287,-17.510,-0.252,0.000,0.000,0.000
18.670,102.186,32.084,175.446,-13.096,-17.656,-0.252,0.000,0.000,0.000
18.680,102.056,31.906,175.443,-12.903,-17.800,-0.252,0.000,0.000,0.000
18.690,101.928,31.728,175.441,-12.708,-17.942,-0.252,0.000,0.000,0.000
18.700,101.802,31.547,175.438,-12.511,-18.081,-0.252,0.000,0.000,0.000
18.710,101.678,31.366,175.436,-12.313,-18.219,-0.252,0.000,0.000,0.000
18.720,101.556,31.183,175.433,-12.114,-18.354,-0.252,0.000,0.000,0.000
18.730,101.435,30.999,175.431,-11.913,-18.487,-0.252,0.000,0.000,0.000
18.740,101.317,30.813,175.428,-11.711,-18.618,-0.252,0.000,0.000,0.000
18.750,101.201,30.627,175.426,-11.507,-18.746,-0.252,0.000,0.000,0.000
18.760,101.087,30.438,175.423,-11.302,-18.872,-0.252,0.000,0.000,0.000
18.770,100.975,30.249,175.421,-11.095,-18.997,-0.252,0.000,0.000,0.000
18.780,100.865,30.059,175.418,-10.887,-19.118,-0.252,0.000,0.000,0.000
18.790,100.757,29.867,175.416,-10.678,-19.238,-0.252,0.000,0.000,0.000
18.800,100.652,29.674,175.413,-10.468,-19.355,-0.252,0.000,0.000,0.000
18.810,100.548,29.480,175.411,-10.256,-19.470,-0.252,0.000,0.000,0.000
18.820,100.447,29.284,175.408,-10.043,-19.583,-0.252,0.000,0.000,0.000
18.830,100.347,29.088,175.406,-9.828,-19.693,-0.252,0.000,0.000,0.000
18.840,100.250,28.891,175.403,-9.613,-19.801,-0.252,0.000,0.000,0.000
18.850,100.155,28.692,175.401,-9.396,-19.907,-0.252,0.000,0.000,0.000
18.860,100.062,28.492,175.398,-9.178,-20.010,-0.252,0.000,0.000,0.000
18.870,99.971,28.292,175.396,-8.959,-20.111,-0.252,0.000,0.000,0.000
18.880,99.883,28.090,175.393,-8.739,-20.209,-0.252,0.000,0.000,0.000
18.890,99.797,27.888,175.391,-8.518,-20.305,-0.252,0.000,0.000,0.000
18.900,99.713,27.684,175.388,-8.296,-20.399,-0.252,0.000,0.000,0.000
18.910,99.631,27.480,175.386,-8.072,-20.490,-0.252,0.000,0.000,0.000
18.920,99.551,27.274,175.383,-7.848,-20.579,-0.252,0.000,0.000,0.000
18.930,99.474,27.068,175.380,-7.623,-20.665,-0.252,0.000,0.000,0.000
18.940,99.399,26.861,175.378,-7.397,-20.749,-0.252,0.000,0.000,0.000
18.950,99.326,26.653,175.375,-7.169,-20.831,-0.252,0.000,0.000,0.000
18.960,99.255,26.444,175.373,-6.941,-20.909,-0.252,0.000,0.000,0.000
18.970,99.187,26.235,175.370,-6.713,-20.986,-0.253,0.000,0.000,0.000
18.980,99.121,26.025,175.368,-6.483,-21.060,-0.253,0.000,0.000,0.000
18.990,99.057,25.814,175.365,-6.252,-21.131,-0.253,0.000,0.000,0.000
19.000,98.996,25.602,175.363,-6.021,-21.200,-0.253,0.000,0.000,0.000
19.010,98.937,25.390,175.360,-5.789,-21.266,-0.253,0.000,0.000,0.000
19.020,98.880,25.177,175.358,-5.556,-21.330,-0.253,0.000,0.000,0.000
19.030,98.826,24.963,175.355,-5.323,-21.391,-0.253,0.000,0.000,0.000
19.040,98.774,24.749,175.353,-5.089,-21.450,-0.253,0.000,0.000,0.000
19.050,98.724,24.534,175.350,-4.854,-21.506,-0.253,0.000,0.000,0.000
19.060,98.677,24.319,175.348,-4.619,-21.559,-0.253,0.000,0.000,0.000
19.070,98.632,24.103,175.345,-4.383,-21.610,-0.253,0.000,0.000,0.000
19.080,98.589,23.887,175.343,-4.146,-21.659,-0.253,0.000,0.000,0.000
19.090,98.549,23.670,175.340,-3.909,-21.705,-0.253,0.000,0.000,0.000
19.100,98.511,23.453,175.338,-3.671,-21.748,-0.253,0.000,0.000,0.000
19.110,98.475,23.235,175.335,-3.433,-21.788,-0.253,0.000,0.000,0.000
19.120,98.442,23.017,175.332,-3.195,-21.826,-0.253,0.000,0.000,0.000
19.130,98.412,22.798,175.330,-2.956,-21.862,-0.253,0.000,0.000,0.000
19.140,98.383,22.580,175.327,-2.717,-21.894,-0.253,0.000,0.000,0.000
19.150,98.357,22.361,175.325,-2.477,-21.925,-0.253,0.000,0.000,0.000
19.160,98.334,22.141,175.322,-2.237,-21.952,-0.253,0.000,0.000,0.000
19.170,98.312,21.921,175.320,-1.997,-21.977,-0.253,0.000,0.000,0.000
19.180,98.294,21.702,175.317,-1.756,-21.999,-0.253,0.000,0.000,0.000
19.190,98.277,21.482,175.315,-1.515,-22.019,-0.253,0.000,0.000,0.000
19.200,98.263,21.261,175.312,-1.274,-22.036,-0.253,0.000,0.000,0.000
19.210,98.252,21.041,175.310,-1.033,-22.050,-0.253,0.000,0.000,0.000
19.220,98.243,20.820,175.307,-0.792,-22.062,-0.253,0.000,0.000,0.000
19.230,98.236,20.600,175.305,-0.550,-22.071,-0.253,0.000,0.000,0.000
19.240,98.232,20.379,175.302,-0.309,-22.077,-0.254,0.000,0.000,0.000
19.250,98.230,20.158,175.300,-0.067,-22.081,-0.254,0.000,0.000,0.000
19.260,98.230,19.937,175.297,0.174,-22.082,-0.254,0.000,0.000,0.000
19.270,98.233,19.716,175.294,0.416,-22.081,-0.254,0.000,0.000,0.000
19.280,98.239,19.496,175.292,0.658,-22.077,-0.254,0.000,0.000,0.000
19.290,98.246,19.275,175.289,0.899,-22.070,-0.254,0.000,0.000,0.000
19.300,98.257,19.054,175.287,1.153,-22.060,-0.254,0.000,0.000,0.000
19.310,98.270,18.834,175.284,1.407,-22.047,-0.254,0.000,0.000,0.000
19.320,98.285,18.613,175.282,1.661,-22.032,-0.254,0.000,0.000,0.000
19.330,98.303,18.393,175.279,1.914,-22.013,-0.254,0.000,0.000,0.000
19.340,98.323,18.173,175.277,2.167,-21.992,-0.254,0.000,0.000,0.000
19.350,98.346,17.953,175.274,2.420,-21.968,-0.254,0.000,0.000,0.000
19.360,98.372,17.734,175.272,2.673,-21.941,-0.254,0.000,0.000,0.000
19.370,98.400,17.514,175.269,2.925,-21.912,-0.254,0.000,0.000,0.000
19.380,98.430,17.296,175.267,3.177,-21.879,-0.254,0.000,0.000,0.000
19.390,98.463,17.077,175.264,3.429,-21.843,-0.254,0.000,0.000,0.000
19.400,98.499,16.859,175.261,3.680,-21.805,-0.254,0.000,0.000,0.000
19.410,98.537,16.641,175.259,3.931,-21.764,-0.254,0.000,0.000,0.000
19.420,98.577,16.423,175.256,4.182,-21.720,-0.254,0.000,0.000,0.000
19.430,98.620,16.206,175.254,4.431,-21.673,-0.254,0.000,0.000,0.000
19.440,98.666,15.990,175.251,4.681,-21.624,-0.254,0.000,0.000,0.000
19.450,98.714,15.774,175.249,4.930,-21.571,-0.254,0.000,0.000,0.000
19.460,98.764,15.559,175.246,5.178,-21.516,-0.254,0.000,0.000,0.000
19.470,98.818,15.344,175.244,5.425,-21.458,-0.254,0.000,0.000,0.000
19.480,98.873,15.129,175.241,5.672,-21.397,-0.253,0.000,0.000,0.000
19.490,98.931,14.916,175.239,5.919,-21.334,-0.253,0.000,0.000,0.000
19.500,98.991,14.703,175.236,6.164,-21.268,-0.253,0.000,0.000,0.000
19.510,99.054,14.490,175.234,6.409,-21.198,-0.253,0.000,0.000,0.000
19.520,99.120,14.279,175.231,6.653,-21.127,-0.253,0.000,0.000,0.000
19.530,99.187,14.068,175.229,6.896,-21.052,-0.253,0.000,0.000,0.000
19.540,99.257,13.858,175.226,7.139,-20.975,-0.253,0.000,0.000,0.000
19.550,99.330,13.648,175.223,7.380,-20.895,-0.253,0.000,0.000,0.000
19.560,99.405,13.440,175.221,7.621,-20.812,-0.253,0.000,0.000,0.000
19.570,99.482,13.232,175.218,7.860,-20.726,-0.253,0.000,0.000,0.000
19.580,99.562,13.025,175.216,8.099,-20.638,-0.253,0.000,0.000,0.000
19.590,99.644,12.819,175.213,8.337,-20.547,-0.253,0.000,0.000,0.000
19.600,99.729,12.614,175.211,8.573,-20.454,-0.253,0.000,0.000,0.000
19.610,99.816,12.410,175.208,8.809,-20.357,-0.253,0.000,0.000,0.000
19.620,99.905,12.207,175.206,9.044,-20.258,-0.253,0.000,0.000,0.000
19.630,99.997,12.005,175.203,9.277,-20.157,-0.253,0.000,0.000,0.000
19.640,100.091,11.804,175.201,9.509,-20.053,-0.253,0.000,0.000,0.000
19.650,100.187,11.604,175.198,9.740,-19.946,-0.253,0.000,0.000,0.000
19.660,100.285,11.405,175.196,9.970,-19.836,-0.253,0.000,0.000,0.000
19.670,100.386,11.207,175.193,10.199,-19.724,-0.253,0.000,0.000,0.000
19.680,100.489,11.011,175.191,10.426,-19.610,-0.253,0.000,0.000,0.000
19.690,100.595,10.815,175.188,10.652,-19.493,-0.253,0.000,0.000,0.000
19.700,100.703,10.621,175.185,10.877,-19.373,-0.253,0.000,0.000,0.000
19.710,100.812,10.428,175.183,11.101,-19.251,-0.253,0.000,0.000,0.000
19.720,100.925,10.236,175.180,11.323,-19.126,-0.253,0.000,0.000,0.000
19.730,101.039,10.045,175.178,11.543,-18.999,-0.253,0.000,0.000,0.000
19.740,101.155,9.856,175.175,11.763,-18.869,-0.253,0.000,0.000,0.000
19.750,101.274,9.668,175.173,11.980,-18.737,-0.252,0.000,0.000,0.000
19.760,101.395,9.481,175.170,12.197,-18.602,-0.252,0.000,0.000,0.000
19.770,101.518,9.296,175.168,12.411,-18.465,-0.252,0.000,0.000,0.000
19.780,101.643,9.112,175.165,12.625,-18.326,-0.252,0.000,0.000,0.000
19.790,101.770,8.929,175.163,12.836,-18.184,-0.252,0.000,0.000,0.000
19.800,101.900,8.748,175.160,13.046,-18.039,-0.252,0.000,0.000,0.000
19.810,102.031,8.569,175.158,13.255,-17.893,-0.252,0.000,0.000,0.000
19.820,102.165,8.390,175.155,13.461,-17.744,-0.252,0.000,0.000,0.000
19.830,102.301,8.214,175.153,13.667,-17.592,-0.252,0.000,0.000,0.000
19.840,102.438,8.039,175.150,13.870,-17.439,-0.252,0.000,0.000,0.000
19.850,102.578,7.865,175.148,14.072,-17.283,-0.252,0.000,0.000,0.000
19.860,102.720,7.693,175.145,14.271,-17.125,-0.252,0.000,0.000,0.000
19.870,102.863,7.523,175.143,14.470,-16.964,-0.252,0.000,0.000,0.000
19.880,103.009,7.354,175.140,14.666,-16.801,-0.252,0.000,0.000,0.000
